lccn,issn,notes and questions,objectid,pres_file,display_template,parentid,object_location,filename,image_small,image_thumb,object_pdf,title,"note (marc 521, 550)african americans|http://id.worldcat.org/fast/799558",publisher,publisher_uri,frequency,issuance_start,issuance_end,rightsstatement,rights,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,image_alt_text,contributing_institution,contributing_institution_uri,collectionid,type,format,language,creator,contributor,date,description,disclaimer,extent,genre,genre_uri,subject,subject_uri,location,location_uri,latitude,longitude,coordinates,chronological_subject,ark,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes
sn85049804,,,bystander1920071601,,complex,,,1920071601_0698.jp2,1920071601_0698_sm.jp2,1920071601_0698_th.jp2,1920071601.pdf,"The Bystander. volume 26, number 55, July 16, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",7/16/1920,"Contents include but are not limited to Hallie Q. Brown unanimously voted as president of the National Association of Colored Women’s Clubs, Black business league plans meeting soon, Black people no longer only depending on white media as a news source, note about how newspapers are raising prices while printing the most they’ve ever have, and other topics.",,5 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; Black people; Brown, Hallie Q. (Hallie Quinn), 1845-1949; African American business enterprises; Freedom of the press; Inflation (Finance); African American press; Black people--Education; Nineteen twenties","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/833880; ; ; http://id.worldcat.org/fast/1809895""; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/934063; http://id.worldcat.org/fast/972450; http://id.worldcat.org/fast/799314; http://id.worldcat.org/fast/833905; http://id.worldcat.org/fast/1037835",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920071601i1,,child,bystander1920071601,,1920071601_0698.jp2,1920071601_0698_sm.jp2,1920071601_0698_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920071601i2,,child,bystander1920071601,,1920071601_0699.jp2,1920071601_0699_sm.jp2,1920071601_0699_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920071601i3,,child,bystander1920071601,,1920071601_0700.jp2,1920071601_0700_sm.jp2,1920071601_0700_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920071601i4,,child,bystander1920071601,,1920071601_0701.jp2,1920071601_0701_sm.jp2,1920071601_0701_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920071601i5,,child,bystander1920071601,,1920071601_0703.jp2,1920071601_0703_sm.jp2,1920071601_0703_th.jp2,,Page 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920072301,,complex,,,1920072301_0702.jp2,1920072301_0702_sm.jp2,1920072301_0702_th.jp2,1920072301.pdf,"The Bystander. volume 25, number 4, July 23, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",7/23/1920,"Contents include but are not limited to new Olympic jump record set by Sol Butler, planned Black press conference at New York, protests against lynching’s, boxer Jack Johnson surrenders to U.S. Marshall, Black barber Samuel W. Gordon who shaved President Lincoln frequently dies, and other topics.",,6 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; African American athletes; Olympics; Olympics--Records; Johnson, Jack, 1878-1946; Lincoln, Abraham, 1809-1865; African Americans--Politics and government; Black people; Nineteen twenties","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799025; http://id.worldcat.org/fast/1045581; http://id.worldcat.org/fast/1199378; ; ; http://id.worldcat.org/fast/111410""; ; ; http://id.worldcat.org/fast/30184""; http://id.worldcat.org/fast/799659; http://id.worldcat.org/fast/833880; http://id.worldcat.org/fast/1037835",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",,,,,,,,
,,,bystander1920072301i1,,child,bystander1920072301,,1920072301_0702.jp2,1920072301_0702_sm.jp2,1920072301_0702_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920072301i2,,child,bystander1920072301,,1920072301_0704.jp2,1920072301_0704_sm.jp2,1920072301_0704_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920072301i3,,child,bystander1920072301,,1920072301_0705.jp2,1920072301_0705_sm.jp2,1920072301_0705_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920072301i4,,child,bystander1920072301,,1920072301_0706.jp2,1920072301_0706_sm.jp2,1920072301_0706_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920072301i5,,child,bystander1920072301,,1920072301_0707.jp2,1920072301_0707_sm.jp2,1920072301_0707_th.jp2,,Page 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920072301i6,,child,bystander1920072301,,1920072301_0709.jp2,1920072301_0709_sm.jp2,1920072301_0709_th.jp2,,Page 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920073001,,complex,,,1920073001_0708.jp2,1920073001_0708_sm.jp2,1920073001_0708_th.jp2,1920073001.pdf,"The Bystander. volume 25, number 5, July 30, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",7/30/1920,"Contents include but are not limited to mass migration from the south due to lynching, New Jersey donates large sum to Black school, new planned Black orphanage being built at Missouri, Kentucky calls for conference to try and rebuild racial relations, and other topics.",,5 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; Black people--Education; New Jersey; Lynching; Forced migration; Orphanages; Missouri; Race relations; Kentucky; Nineteen twenties,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/833905; http://id.worldcat.org/fast/1208379; http://id.worldcat.org/fast/1004334; http://id.worldcat.org/fast/931606; http://id.worldcat.org/fast/1048423; http://id.worldcat.org/fast/1204724; http://id.worldcat.org/fast/1086509; http://id.worldcat.org/fast/1204494; http://id.worldcat.org/fast/1037835,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920073001i1,,child,bystander1920073001,,1920073001_0708.jp2,1920073001_0708_sm.jp2,1920073001_0708_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920073001i2,,child,bystander1920073001,,1920073001_0710.jp2,1920073001_0710_sm.jp2,1920073001_0710_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920073001i3,,child,bystander1920073001,,1920073001_0711.jp2,1920073001_0711_sm.jp2,1920073001_0711_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920073001i4,,child,bystander1920073001,,1920073001_0712.jp2,1920073001_0712_sm.jp2,1920073001_0712_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920073001i5,,child,bystander1920073001,,1920073001_0713.jp2,1920073001_0713_sm.jp2,1920073001_0713_th.jp2,,Page 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920080601,,complex,,,1920080601_0714.jp2,1920080601_0714_sm.jp2,1920080601_0714_th.jp2,1920080601.pdf,"The Bystander. volume 25, number 6, August 6, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",8/6/1920,"Contents include but are not limited to Des Moines Black leaders uniting to support cooperative business efforts, political tension as presidential elections near, advocation for equal rights for Black people, Black business growth in Alabama, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; Black people; Iowa--Des Moines; African American business enterprises; Presidents--Election; African Americans--Civil rights; Alabama; Nineteen twenties,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/833880; http://id.worldcat.org/fast/1205836; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/1075747; http://id.worldcat.org/fast/799575; http://id.worldcat.org/fast/1204694; http://id.worldcat.org/fast/1037835,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920080601i1,,child,bystander1920080601,,1920080601_0714.jp2,1920080601_0714_sm.jp2,1920080601_0714_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920080601i2,,child,bystander1920080601,,1920080601_0715.jp2,1920080601_0715_sm.jp2,1920080601_0715_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920080601i3,,child,bystander1920080601,,1920080601_0716.jp2,1920080601_0716_sm.jp2,1920080601_0716_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920080601i4,,child,bystander1920080601,,1920080601_0717.jp2,1920080601_0717_sm.jp2,1920080601_0717_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920081201,,complex,,,1920081201_0718.jp2,1920081201_0718_sm.jp2,1920081201_0718_th.jp2,1920081201.pdf,"The Bystander. volume 25, number 7, August 12, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",8/12/1920,"Contents include but are not limited to young Black man awarded engineering degree inspires others, Piney Woods sextet performs for thirty thousand Iowans, Black fraternal organization holds successful event, riots awaken support for black businesses, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; African American business enterprises; Black people--Education; Daughters of the Tabernacle; Fraternal organizations; Riots; Piney Woods School; Jones, Laurence Clifton, 1884-1975; Nineteen twenties; Music","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/833905; http://id.worldcat.org/fast/1924732; http://id.worldcat.org/fast/1430375; http://id.worldcat.org/fast/1098069; http://id.worldcat.org/fast/569362; ; ; http://id.worldcat.org/fast/246705""; http://id.worldcat.org/fast/1037835; http://id.worldcat.org/fast/1030269",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920081201i1,,child,bystander1920081201,,1920081201_0718.jp2,1920081201_0718_sm.jp2,1920081201_0718_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081201i2,,child,bystander1920081201,,1920081201_0719.jp2,1920081201_0719_sm.jp2,1920081201_0719_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081201i3,,child,bystander1920081201,,1920081201_0720.jp2,1920081201_0720_sm.jp2,1920081201_0720_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081201i4,,child,bystander1920081201,,1920081201_0721.jp2,1920081201_0721_sm.jp2,1920081201_0721_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920081901,,complex,,,1920081901_0722.jp2,1920081901_0722_sm.jp2,1920081901_0722_th.jp2,1920081901.pdf,"The Bystander. volume 25, number 8, August 19, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",8/19/1920,"Contents include but are not limited to Dr. Moton urging unity and support for Black progress in Philadelphia, Black fraternal organization Heroines of Templar Crusades hold successful first session, advocation for Black education in Southern Illinois, Mississippi mayor calls for racial unity amid mass Black migration, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; Nineteen twenties; Black people; Forced migration; African American business enterprises; Fraternal organizations; Moton, Robert Russa, 1867-1940; Black people--Education; Discrimination in education; Race relations","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/1037835; http://id.worldcat.org/fast/833880; http://id.worldcat.org/fast/931606; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/1430375; ; ; http://id.worldcat.org/fast/98593""; http://id.worldcat.org/fast/833905; http://id.worldcat.org/fast/895037; http://id.worldcat.org/fast/1086509",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920081901i1,,child,bystander1920081901,,1920081901_0722.jp2,1920081901_0722_sm.jp2,1920081901_0722_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081901i2,,child,bystander1920081901,,1920081901_0723.jp2,1920081901_0723_sm.jp2,1920081901_0723_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081901i3,,child,bystander1920081901,,1920081901_0724.jp2,1920081901_0724_sm.jp2,1920081901_0724_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920081901i4,,child,bystander1920081901,,1920081901_0725.jp2,1920081901_0725_sm.jp2,1920081901_0725_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920082601,,complex,,,1920082601_0726.jp2,1920082601_0726_sm.jp2,1920082601_0726_th.jp2,1920082601.pdf,"The Bystander. volume 25, number 9, August 26, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",8/26/1920,"Contents include but are not limited to a message for Black people to support the republican party for their “sound pledges”, Dr. Moton once again re-elected as head president of the Black business league, information that the government offers compensation for injured soldiers, republican chairman opens campaign criticizing Democrat policies, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; Moton, Robert Russa, 1867-1940; African American business enterprises; Politics and government; Economic policy; African Americans--Politics and government; Soldiers; Nineteen twenties; Black people","http://id.worldcat.org/fast/799558; ; ; http://id.worldcat.org/fast/98593""; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/1919741; http://id.worldcat.org/fast/902025; http://id.worldcat.org/fast/799659; http://id.worldcat.org/fast/1125233; http://id.worldcat.org/fast/1037835; http://id.worldcat.org/fast/833880",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920082601i1,,child,bystander1920082601,,1920082601_0726.jp2,1920082601_0726_sm.jp2,1920082601_0726_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920082601i2,,child,bystander1920082601,,1920082601_0727.jp2,1920082601_0727_sm.jp2,1920082601_0727_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920082601i3,,child,bystander1920082601,,1920082601_0728.jp2,1920082601_0728_sm.jp2,1920082601_0728_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920082601i4,,child,bystander1920082601,,1920082601_0729.jp2,1920082601_0729_sm.jp2,1920082601_0729_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920090201,,complex,,,1920090201_0730.jp2,1920090201_0730_sm.jp2,1920090201_0730_th.jp2,1920090201.pdf,"The Bystander. volume 26, number 10, September 2, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",9/2/1920,"Contents include but are not limited to Masonic Conference between the U.S. and Canada at Cleveland, Ohio, positive comments about the convention at Kansas City ran by the Elks fraternal order, retirement and deaths of Iowa pastors, fund raising by Iowa Federation Home, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,African Americans; Elks (Fraternal order); Meetings; Clergy; Fund raising; Freemasons; Nineteen twenties,http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/604181; http://id.worldcat.org/fast/1015496; http://id.worldcat.org/fast/864014; http://id.worldcat.org/fast/936143; http://id.worldcat.org/fast/533636; http://id.worldcat.org/fast/1037835,Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920090201i1,,child,bystander1920090201,,1920090201_0730.jp2,1920090201_0730_sm.jp2,1920090201_0730_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920090201i2,,child,bystander1920090201,,1920090201_0732.jp2,1920090201_0732_sm.jp2,1920090201_0732_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920090201i3,,child,bystander1920090201,,1920090201_0733.jp2,1920090201_0733_sm.jp2,1920090201_0733_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920090901,,complex,,,1920090901_0734.jp2,1920090901_0734_sm.jp2,1920090901_0734_th.jp2,1920090901.pdf,"The Bystander. volume 26, number 11, September 9, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",9/9/1920,"Contents include but are not limited to a message in Des Moines from the former register of the U.S. treasury and now pastor William Tecumseh Vernon concerning Black rights, second annual American Legion convention held in Cedar Rapids, hundreds of thousands of African American migrants moving north potentially affecting votes, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; African Americans--Civil rights; African American clergy; Meetings; Migration, Internal; Vernon, William Tecumseh, 1871-; Veterans; Nineteen twenties","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799575; http://id.worldcat.org/fast/799094; http://id.worldcat.org/fast/1015496; ; http://id.worldcat.org/fast/1020741""; ; ; http://id.worldcat.org/fast/1855852""; http://id.worldcat.org/fast/1165710; http://id.worldcat.org/fast/1037835",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
,,,bystander1920090901i1,,child,bystander1920090901,,1920090901_0734.jp2,1920090901_0734_sm.jp2,1920090901_0734_th.jp2,,Page 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920090901i2,,child,bystander1920090901,,1920090901_0735.jp2,1920090901_0735_sm.jp2,1920090901_0735_th.jp2,,Page 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920090901i3,,child,bystander1920090901,,1920090901_0736.jp2,1920090901_0736_sm.jp2,1920090901_0736_th.jp2,,Page 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,bystander1920090901i4,,child,bystander1920090901,,1920090901_0737.jp2,1920090901_0737_sm.jp2,1920090901_0737_th.jp2,,Page 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sn85049804,,,bystander1920091601,,complex,,,1920091601_0738.jp2,1920091601_0738_sm.jp2,1920091601_0738_th.jp2,1920091601.pdf,"The Bystander. volume 26, number 12, September 16, 1920",,"Des Moines, Iowa : Iowa State Bystander Pub. Co.",,Weekly,1916,1921,http://rightsstatements.org/vocab/NoC-US/1.0/,No Copyright - United States,,,,,,,,abvi,Text;Still Image,image/jpeg,eng,,"Thompson, John L. (John Lay), 1869-1930",9/16/1920,"Contents include but are not limited to at the time Senator Harding appealing to Black voters claiming equal rights if he wins, contrasts between Black-owned businesses and other ones, Republican party wins in Maine, new school for Black people built in Newport News, warning to those moving north for labor, and other topics.",,4 pages,Newspapers,http://vocab.getty.edu/aat/300026656,"African Americans; African Americans--Civil rights; Harding, Warren G. (Warren Gamaliel), 1865-1923; African American business enterprises; Politics and government; Black people--Education; Labor market; African Americans--Employment; Nineteen twenties","http://id.worldcat.org/fast/799558; http://id.worldcat.org/fast/799575; ; ; http://id.worldcat.org/fast/7514""; http://id.worldcat.org/fast/799060; http://id.worldcat.org/fast/1919741; http://id.worldcat.org/fast/833905; http://id.worldcat.org/fast/990036; http://id.worldcat.org/fast/799610; http://id.worldcat.org/fast/1037835",Iowa--Des Moines,http://id.worldcat.org/fast/1205836,41.60054,-93.60911,"41.60054,-93.60911",1920s,,,,,,,
